id_do_caso,num_de_empregados,salario_prevalecente_semanal,tem_experiencia_de_trabalho_S,requer_treinamento_de_trabalho_S,posicao_em_tempo_integral_S,continente_América do Norte,continente_América do Sul,continente_Europa,continente_Oceania,continente_África,continente_Ásia,educacao_do_empregado_Doutorado,educacao_do_empregado_Ensino Médio,educacao_do_empregado_Ensino Superior,educacao_do_empregado_Mestrado,regiao_de_emprego_Ilha,regiao_de_emprego_Meio-Oeste,regiao_de_emprego_Nordeste,regiao_de_emprego_Oeste,regiao_de_emprego_Sul,status_do_caso_Aprovado,anos_estabelecimento
EZYV23509,75,2693.53,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,126
EZYV5457,4412,3300.19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,19
EZYV6393,2972,3261.55,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,131
EZYV19918,5309,2004.58,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,39
EZYV15722,463,995.61,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,138
EZYV9559,4189,1425.91,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,154
EZYV19944,1708,1742.95,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,21
EZYV23476,1502,3003.55,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,63
EZYV4972,693,1456.69,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,23
EZYV21097,3283,2134.81,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,44
EZYV10593,1103,699.45,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,25
EZYV16727,2167,571.62,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,16
EZYV6805,4629,307.25,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,89
EZYV8011,4271,2479.28,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,21
EZYV23712,2300,1952.22,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,16
EZYV9041,1468,657.01,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,47
EZYV1119,268,678.89,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,101
EZYV14542,1543,2951.7,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,26
EZYV25065,1037,89959.59,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,11
EZYV8991,1659,1319.26,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,26
EZYV21729,1298,1207.31,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,31
EZYV25343,736,3783.49,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,13
EZYV17971,503,2053.04,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,11
EZYV12375,344,1536.52,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,29
EZYV10825,1867,1490.6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,24
EZYV7133,324,1757.84,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,25
EZYV2997,2217,1268.23,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,30
EZYV25020,307,342.26,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,18
EZYV22379,2636,2432.89,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,26
EZYV10643,1463,3882.31,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,30
EZYV5476,1353,133777.65,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,12
EZYV18700,528,837.52,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,16
EZYV14876,2111,1465.9,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,16
EZYV13843,467,2041.87,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,28
EZYV19839,737,2058.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,21
EZYV14040,1769,350.16,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,12
EZYV7457,2436,1726.83,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,14
EZYV12724,4771,614.94,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,41
EZYV19573,4141,5558.62,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,13
EZYV4511,1814,1261.28,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,10
EZYV1467,6019,609.85,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,23
EZYV254,5260,1910.2,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,29
EZYV601,3712,733.22,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,12
EZYV3617,4330,494.35,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,10
EZYV24158,489,1834.85,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,19
EZYV24865,1785,4122.9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,22
EZYV14239,2079,5438.54,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,60
EZYV13228,10841,2432.1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14
EZYV5367,5054,559.13,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,53
EZYV15997,2957,13104.6,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,38
EZYV5947,86063,2725.36,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,125
EZYV11702,3910,5200.54,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,39
EZYV3172,2002,2888.86,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,146
EZYV15763,5459,1496.24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,141
EZYV18943,129,1848.51,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,25
EZYV1333,4198,1130.02,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,17
EZYV7547,2756,1802.94,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,15
EZYV469,772,1499.53,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,16
EZYV7851,1300,2101.3,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,174
EZYV21785,1793,1225.34,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,30
EZYV4313,174,2777.56,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,67
EZYV13996,2025,1045.32,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,58
EZYV2809,1652,22851.6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,143
EZYV19197,878,2864.43,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,23
EZYV10760,2161,1772.65,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,18
EZYV5170,1630,1970.61,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,39
EZYV22665,4330,2440.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,20
EZYV12137,308,95.88,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,15
EZYV11343,718,1708.83,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,55
EZYV5330,95849,1245.88,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,104
EZYV16598,415,1341.92,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,23
EZYV2869,1139,2518.45,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,110
EZYV18728,1479,1356.87,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,17
EZYV13938,3495,4104.72,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,42
EZYV15818,1828,2157.68,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,12
EZYV16436,5976,166.12,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,22
EZYV21358,1736,307.61,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,18
EZYV13690,498,1271.41,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,148
EZYV2772,1531,54905.74,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,52
EZYV5436,2875,2145.66,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,45
EZYV12309,132142,3207.76,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,31
EZYV24735,5141,729.87,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,19
EZYV24066,2080,672.08,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,31
EZYV2534,1101,4424.41,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,173
EZYV10555,50,2177.14,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,30
EZYV19572,949,2870.22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25
EZYV3152,595,1467.92,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,42
EZYV23382,1475,1694.14,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,173
EZYV11490,84074,2411.08,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,15
EZYV6046,321,2318.48,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,9
EZYV24315,2893,964.48,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,21
EZYV4533,375,1886.21,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,79
EZYV3467,166,2066.62,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,30
EZYV15698,3866,319.15,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,22
EZYV21725,1295,104167.08,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,15
EZYV11112,987,1339.15,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,62
EZYV18677,4583,1202.15,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,21
EZYV14199,562,1672.12,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,19
EZYV12826,4791,2999.06,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,15
EZYV15600,341,3169.44,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,17
EZYV17795,20890,5914.11,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,45
EZYV6633,5100,3371.62,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,46
EZYV6328,88,1673.25,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,40
EZYV23051,247,1776.36,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,38
EZYV10203,2655,550.96,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,34
EZYV10309,781,263.47,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,25
EZYV22075,1737,693.66,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,19
EZYV14852,1866,2347.76,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,18
EZYV6367,2649,594.61,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,60
EZYV8787,4578,1144.89,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,159
EZYV17393,1252,1268.16,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,10
EZYV16706,4239,1564.54,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,29
EZYV11864,5113,1940.54,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,48
EZYV17379,127,11836.77,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,32
EZYV14028,468,2370.4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,23
EZYV19319,761,586.35,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,73
EZYV5143,1374,1591.47,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,21
EZYV23617,1772,3161.79,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,28
EZYV21726,209,2340.95,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,13
EZYV2561,1236,1885.2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,22
EZYV12417,504,1939.9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,120
EZYV18641,3205,1739.49,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,18
EZYV21060,4764,149.05,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,30
EZYV23868,2592,1732.36,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,43
EZYV1654,332,2926.48,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,22
EZYV12722,4310,2.53,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,13
EZYV16372,3716,2298.85,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,74
EZYV15082,2402,423.45,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,23
EZYV10649,3592,20782.28,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,20
EZYV14215,4916,736.16,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,22
EZYV1723,665,1975.18,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,123
EZYV1711,262,2012.44,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,10
EZYV13070,26503,1380.95,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,16
EZYV21964,1759,2760.94,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,95
EZYV14700,4695,2687.48,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,35
EZYV23315,4474,749.91,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,22
EZYV6596,2675,789.39,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,57
EZYV6254,1318,2057.41,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,25
EZYV18549,616,1521.58,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12
EZYV23919,2296,911.99,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,23
EZYV10314,2171,1605.99,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,19
EZYV24152,1927,2737.98,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15
EZYV19010,4674,557.91,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,17
EZYV21119,4053,2091.66,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,10
EZYV3041,1760,1093.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,109
EZYV13514,3740,1867.52,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,36
EZYV5565,6016,98.24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,79
EZYV6458,52028,1289.28,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,152
EZYV25165,756,914.68,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,17
EZYV8029,1375,67427.44,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,42
EZYV6209,482,1148.68,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,18
EZYV10021,2127,230.4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,51
EZYV23801,1035,3049.41,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,156
EZYV16601,726,411.89,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12
EZYV1972,3571,3077.19,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,25
EZYV12801,3370,1690.43,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,22
EZYV9050,3275,2261.58,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,28
EZYV5081,120,143.85,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,63
EZYV6084,1604,1527.2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,223
EZYV20246,138,2238.39,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,29
EZYV21426,1173,2438.38,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,40
EZYV512,2670,1592.76,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10
EZYV11725,3634,897.4,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,206
EZYV22055,3951,2503.74,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,22
EZYV8523,1923,2832.18,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,20
EZYV12903,2104,1359.29,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,22
EZYV17334,2971,1632.12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,25
EZYV762,895,2692.83,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,67
EZYV4516,1294,1526.56,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,24
EZYV8852,1693,1535.41,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,55
EZYV8584,2020,11499.84,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,24
EZYV10592,3915,2264.15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,30
EZYV6053,991,2659.96,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,11
EZYV9185,2535,2710.34,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,99
EZYV4107,1954,990.58,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,43
EZYV23542,1992,2102.8,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,24
EZYV10652,3368,1857.89,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,71
EZYV1048,4448,949.89,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,22
EZYV21568,73,1538.3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,10
EZYV3429,1157,736.77,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,21
EZYV22448,3521,1873.03,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,23
EZYV9564,1493,1029.85,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,14
EZYV20183,405,3866.49,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,17
EZYV5534,146,1284.07,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,25
EZYV18880,1947,39262.55,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,16
EZYV8829,213548,29465.04,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,11
EZYV10112,2280,1541.72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,46
EZYV1385,3172,965.7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,114
EZYV12791,131829,2287.63,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11
EZYV11161,11859,2211.38,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,44
EZYV20278,1119,2627.08,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,16
EZYV16647,1963,5844.2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,15
EZYV13618,3523,2424.6,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,10
EZYV9418,3309,832.11,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,19
EZYV22977,3426,2281.54,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,20
EZYV21811,3896,678.71,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,44
EZYV25354,2414,903.76,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,136
EZYV23979,1707,3026.69,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,42
EZYV8918,1851,1273.38,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,24
EZYV7244,4943,67710.89,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,47
EZYV13280,4567,717.7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,104
EZYV13159,456,948.58,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,181
EZYV4741,1749,2507.88,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,34
EZYV10612,77162,2160.73,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,205
EZYV19545,1367,600.29,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,37
EZYV14792,3692,2300.18,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,14
EZYV11394,313,297.76,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,19
EZYV21577,2005,1763.37,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,13
EZYV19414,3588,25196.03,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11
EZYV25336,118,1677.57,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,31
EZYV5581,645,72504.84,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,22
EZYV10461,2008,976.07,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,16
EZYV7490,2878,989.16,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,175
EZYV25147,4313,1367.29,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,13
EZYV7998,741,3114.1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,16
EZYV11198,2585,1838.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,137
EZYV20600,3956,816.35,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,25
EZYV24115,2658,2550.85,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,19
EZYV17677,3669,1794.51,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,19
EZYV12836,6234,2289.95,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,18
EZYV5954,654,1627.78,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,16
EZYV19223,2631,3306.35,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19
EZYV22593,569,767.34,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,204
EZYV17536,1443,5370.32,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,19
EZYV13177,215,3833.24,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,46
EZYV17727,4612,900.5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,39
EZYV6076,232,1449.51,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,16
EZYV4848,505,2450.4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,39
EZYV19777,7262,29851.67,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,52
EZYV18576,393,1318.24,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,16
EZYV4070,2257,3072.71,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,15
EZYV1249,614,39.45,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,32
EZYV17839,3891,3149.88,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,23
EZYV20635,1315,2332.35,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,37
EZYV12864,1857,1639.11,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,29
EZYV14248,1327,282.42,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,26
EZYV18666,2304,170.32,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,14
EZYV11144,3907,2599.98,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12
EZYV22623,2952,2664.32,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,30
EZYV10646,614,902.37,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,43
EZYV544,1826,636.06,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,55
EZYV6399,3120,351.9,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,22
EZYV21824,357,85403.35,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,29
EZYV23284,3524,1827.87,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,37
EZYV21075,1264,1260.04,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,34
EZYV6826,404,42795.72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,38
EZYV9927,2449,656.57,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,124
EZYV1184,2278,2658.55,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,48
EZYV9301,3051,2014.36,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,20
EZYV13080,581,1448.13,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,34
EZYV23613,1457,967.95,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,17
